News;Timestamp;Ueberschrift;Link;Old;Year
 Der Betreiber einer Pizzeria in der Hanauer Landstraße wurde am Donnerstag, den 15. März 2012, gegen 01.45 Uhr, durch Geräusche geweckt, die von Einbrechern ausgingen. Von dem Betreiber gestört, flüchteten die Täter in unbekannte Richtung. Durch Polizeibeamte konnten am Abgang zur U-Bahnstation Ostbahnhof drei Verdächtige erkannt werden, auf die die Beschreibung durch den Geschädigten zutraf. Diese Personen, Frankfurter im Alter von 18 (2x) und 23 Jahren, konnten dann wenig später in der Hanauer Landstraße/Grusonstraße festgenommen werden. Bei einer Absuche des U-Bahnabganges Ostbahnhof konnte noch ein Schraubendreher aufgefunden werden. Der 23-Jährige trug insgesamt 18,70 EUR Münzgeld lose in der Tasche. Eine schlüssige Erklärung hierfür hatte er nicht. Die Ermittlungen in der Sache dauern an. (Manfred Füllhardt, 069-755 82116)  ;2012-03-15 09:52:00;POL-F: 120315 - 337 Ostend: Versuchter Einbruch in Pizzeria;"https://www.presseportal.de/blaulicht/pm/4970/2216636
";False;2012
 Wie  bereits berichtet verübten drei Räuber am Montagmittag einen Raub auf zwei 23- und 26-jährige  Männer im Metzlerpark, und brachten unter Zuhilfenahme eines Elektroschockers eine mehrere Tausend Euro teure Goldkette in ihren Besitz. Im Zuge der Fahndungsmaßnahmen wurde die Jacke von einem der Täter gefunden mit einem Tankbeleg in der Tasche. Dieser bewies, dass die Täter vor einer Woche an einer Tankstelle in Sachsenhausen getankt hatten und dem zufolge auch mit der an Tankstellen üblichen Videoüberwachungsanlage aufgezeichnet wurden. Hierdurch ergaben sich Hinweise zu einem Ford mit Heidelberger Kurzzeitkennzeichen, welchen die möglichen Täter derzeit benutzten. Dieses Fahrzeug, besetzt mit vier Männern, wurde heute Nacht gegen 01:30 Uhr am Oberforsthauskreisel von der Polizei angetroffen und kontrolliert. Die Täterbeschreibungen passten eindeutig auf drei der in dem Ford sitzenden Personen. Die vierte Person war kein geringerer, als der 26-Jährige, der bei dem Raub eigentlich mit dem 23-jährigen Raubopfer zusammen auf der Parkbank saß, bevor beide von den drei Tätern angesprochen wurden. Letzten Endes sind alle vier in das Gewahrsam des Polizeipräsidiums eingeliefert worden. Die Ermittlungen zu den genauen Tatumständen dauern an. (Isabell Neumann, Tel. 069 - 755 82115)  ;2012-03-14 13:42:00;POL-F: 120314 - 336 Sachsenhausen: Räuber mit Elektroschocker festgenommen- Nachtrag zur Meldung Nr. 331 vom 13.03.2012;"https://www.presseportal.de/blaulicht/pm/4970/2216208
";False;2012
 Wie der Presse bereits bekannt, wurde am Montag, den 12. März 2012, der 32-jährige stellvertretende Leiter eines Supermarktes in der Westerbachstraße Opfer eines Räubers. Der Unbekannte hatte ihn beim Öffnen des Marktes abgepasst, mit einer Schusswaffe bedroht und in den Markt zurückgedrängt. Der Geschädigte musste anschließend das Geld in den Rucksack des Täters packen, der, bevor er den Markt verließ, den Geschädigten noch mit Reizgas besprühte. Der Täter wird beschrieben als 180-190 cm groß und kräftig. Er sprach mit osteuropäischem Akzent, trug dunkelblaue Jeans, eine dunkle, dickere Winterjacke und führte einen schwarz/grauen Rucksack mit sich. Er maskierte sich mit einer schwarzen Sturmhaube und einer dunkelblauen Mütze. Zum Zeitpunkt des Überfalles fand schon reger Fußgängerverkehr zum Bahnhof statt. Die Polizei sucht Zeugen, die verdächtige Wahrnehmungen gemacht bzw. den Täter gesehen haben. Hinweise werden erbeten unter den Telefonnummern 069-75553131 oder -75551208. (Manfred Füllhardt, 069-755 82116)  ;2012-03-14 13:16:00;POL-F: 120314 - 335 Rödelheim: Nachtag zur Pressemitteilung Nummer 120312-321 - Raub auf Supermarkt -;"https://www.presseportal.de/blaulicht/pm/4970/2216163
";False;2012
 Ein 52-jähriger Frankfurter befuhr am Dienstag, den 13. März 2012, gegen 17.15 Uhr, mit seinem VW Golf die Bockenheimer Anlage, als plötzlich Qualm in den Innenraum seines Wagens drang. Er hielt daraufhin am Fahrbahnrand an. Zu diesem Zeitpunkt schlugen die Flammen bereits aus dem Motorraum und der Wagen, Baujahr 1994, brannte komplett aus. Der 52-Jährige sprach einen Passanten an, der die Feuerwehr informierte. Die Brandursachenermittlung dauert noch an, von einem technischen Defekt kann jedoch ausgegangen werden. (Manfred Füllhardt, 069-755 82116)  ;2012-03-14 13:14:00;POL-F: 120314 - 334 Westend: Fahrzeugbrand;"https://www.presseportal.de/blaulicht/pm/4970/2216159
";False;2012
" Ein 38 Jahre alter Frankfurter wollte letzte Nacht um 01.00 Uhr nur mal kurz vor seiner Wohnung in der Eschersheimer Landstraße eine Zigarette rauchen und war kurz darauf sein Handy los. Weil er offenbar länger als erlaubt zu einem auf der gegenüberliegenden Straßenseite stehenden goldfarbenen Kleinwagen mit laufendem Motor schaute, vor dem zwei Männer standen, kam einer der beiden auf ihn zu und fragte: ""Was guckst du so doof?"". Noch bevor der Raucher etwas erwidern konnte, wurde ihm mehrfach in das Gesicht geschlagen, woraufhin er zu Boden stürzte und ihm das Handy aus der Hosentasche genommen wurde. Das Opfer stand wieder auf, rannte davon und klingelte einen Anwohner aus dem Schlaf, der schließlich die Polizei alarmierte. Der Täter flüchtete mit dem Hyundai-Handy. Er wird als Deutscher, etwa 190 cm groß und kräftig beschreiben und trug eine dunkle Jeans und eine schwarze Jacke. Der 38 jährige erlitt einen Schock und wurde leicht verletzt. (Rüdiger Reges, Tel. 069/755-82111)  ";2012-03-14 13:11:00;POL-F: 120314 - 333 Eschersheim: Nicht mal mehr gucken darf man;"https://www.presseportal.de/blaulicht/pm/4970/2216157
";False;2012
 Einer Zivilstreife gelang heute Nacht gegen 02:00 Uhr in der Kaiserstraße die Festnahme von drei Räubern, die zuvor einen 21-Jährigen zu Boden geschlagen und ausgeraubt haben. Die Zivilpolizisten hatten den aus Mecklenburg-Vorpommern stammenden Mann zuvor in der Weserstraße wahrgenommen. Hier wurde er von der Tätergruppe verfolgt und als offensichtlich potentielles Opfer ausgeguckt. Im selben Moment stürzten sich die drei Täter auf den 21-Jährigen, schlugen ihn zu Boden und raubten ihm sein Handy und das Portemonnaie. Danach flüchteten die Räuber. Die Zivilstreife half dem Opfer auf, welches eine kleine Platzwunde an der Lippe davongetragen hatte. Danach folgten sie der Tätergruppe und nahmen sie schließlich in einer Spielothek in der Kaiserstraße fest. Bei den Tätern handelt es sich um zwei 32 und 36 Jahre alte Männer, sowie eine 34-jährige Frau, die allesamt dem Drogenmilieu augenscheinlich zugeordnet werden können. (Isabell Neumann, Tel. 069 - 755 82115)  ;2012-03-13 14:40:00;POL-F: 120313 - 332 Frankfurt-Bahnhofsviertel: Sie kamen, sahen und nahmen fest;"https://www.presseportal.de/blaulicht/pm/4970/2215542
";False;2012
" Bei einem Raub im Metzlerpark gestern Mittag auf zwei 23 und 26 Jahre jungen Männer, konnten insgesamt drei Täter eine Goldkette im Wert von mehreren Tausend Euro erbeuten. Die beiden jungen Männer wurden auf einer Parkbank sitzend von den drei Tätern angesprochen und nach Zigaretten gefragt. Dem 23-Jährigen war die Situation nicht geheuer und so rannte er davon um seine um den Hals getragen Goldkette ""in Sicherheit"" zu bringen. Zwei der Räuber rannten ihm hinterher. Nachdem sie ihn eingeholt hatten, versuchten sie ihm die Kette wegzunehmen. Der 23-Jährige leistete jedoch Widerstand. Diesen brachen die Täter kurzerhand, indem sie dem Opfer einen Elektroschocker an den Kopf hielten. Als sie das Goldstück in den Händen hielten flüchteten alle drei Täter in Richtung Schaumainkai. Im Zuge der Fahndungsmaßnahmen wurde eine verdächtige Person in einem Hinterhof der Schweizer Straße gemeldet. Von den Anwohnern aufgeschreckt, flüchtete der Mann und ließ dabei sein Basecap und seine Jacke zurück. Eine in der Jacke gefundene Tankquittung führte die Polizei schließlich zu entsprechenden Überwachungsbildern einer Tankstelle in Sachsenhausen. Weitere Ermittlungen erbrachten die folgenden Personenbeschreibungen: Täter 1: ca. 30 Jahre alt, südländische Erscheinung, bekleidet mit dunkler Jack-Wolfskin-Jacke mit einem großen Tatzenaufdruck rechts hinten und einer hellen G-Star-Jeans Täter 2: ca. 25 Jahre alt, etwa 180 cm groß, vermutlich Türke, bekleidet mit einer blauen Jacke, blauer Jeans. Er führte den Elektroschocker bei sich. Täter 3: etwa 160-170 cm groß, vermutlich Türke, trug ein schwarzes NIKE-Basecap, eine dunkle Jacke mit weißen Reißverschluss und eine blaue Jeans (Isabell Neumann, Tel. 069 - 755 82115)  ";2012-03-13 14:40:00;POL-F: 120313 - 331 Frankfurt-Sachsenhausen: Mit Elektroschocker Widerstand bezwungen;"https://www.presseportal.de/blaulicht/pm/4970/2215541
";False;2012
 Eine schwergewichtige Lieferung von rund acht Kilo Khat hat ein 42-jähriger aus Äthiopien stammender Mann am Montagabend gegen 23.40 Uhr in der Niddastraße mit einem Taxi angeliefert bekommen. Der hinreichend mit Drogendelikten polizeibekannte Deutsche wartete offenbar nach Beobachtungen von Polizeibeamten nahe einem einschlägigen Szenetreffpunkt auf das Taxi und holte eine Sporttasche mit den Drogen aus dem Kofferraum. Kurz darauf erfolgten seine vorläufige Festnahme und die Sicherstellung der Drogen. Nach Abschluss der polizeilichen Maßnahmen wurde er wieder auf freien Fuß gesetzt. Die wahrscheinlich im Treffpunkt wartenden Abnehmer und Konsumenten gingen in dieser Nacht leer aus. (André Sturmeit, Telefon 069 - 755 82112)  ;2012-03-13 11:54:00;POL-F: 120313 - 330 Frankfurt-Bahnhofsgebiet:  8 kg Khat sichergestellt;"https://www.presseportal.de/blaulicht/pm/4970/2215297
";False;2012
 Ein 27-jähriger Einbrecher ist am späten Montagabend in einem Supermarkt an der Mörfelder Landstraße auf frischer Tat ertappt und vorläufig festgenommen worden. Gegen 23.15 Uhr lief der Einbruchsalarm bei einem privaten Wachunternehmen auf, das die Polizei alarmierte. Das Geschäftshaus wurde umstellt. Von außen konnte man erkennen, dass sich tatsächlich eine Person in aller Ruhe einen Einkaufs- wagen mit Zigarettenstangen voll machte. Als er die Polizisten erkannte, versuchte er über eine Tiefgarage zu flüchten. Seine Flucht endete aber kurz darauf in den Händen von Beamten des 8. und 9. Reviers. Seine bereitgestellte Beute von rund 100 Stangen Zigaretten hatte er zurück gelassen. Aufgrund der bisherigen Ermittlungen am Tatort, wird derzeit davon ausgegangen, dass sich der aus Kasachstan stammende Einbrecher kurz vor Laden-schluss versteckt hat und unbemerkt eingeschlossen wurde. Er ist polizeilich schon mit mehr als 40 Delikten registriert und steht aktuell wegen eines anderen Einbruchs unter Bewährungsstrafe. Nach Rücksprache mit der Staatsanwaltschaft wurde der Mann in die Freiheit entlassen. (André Sturmeit, Telefon 069 - 755 82112)  ;2012-03-13 11:53:00;POL-F: 120313 - 329 Frankfurt-Sachsenhausen: Einbrecher festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/2215296
";False;2012
 Bislang unbekannte Täter drangen in der Zeit zwischen Freitag, den 9. März 2012, 17.00 Uhr und Montag, den 12. März 2012, 08.00 Uhr, gewaltsam in eine Zahnarztpraxis in der Eschersheimer Landstraße ein. Neben verschiedenen zahnärztlichen Geräten entwendeten die Täter noch einige Medikamente sowie Bargeld. Die Schadenshöhe beziffert sich auf insgesamt etwa 20.000 EUR. Die Ermittlungen in der Sache dauern an. (Manfred Füllhardt, 069-755 82116)  ;2012-03-13 11:52:00;POL-F: 120313 - 328 Frankfurt-Eschersheim: Einbruch in Zahnarztpraxis;"https://www.presseportal.de/blaulicht/pm/4970/2215294
";False;2012
 Am Montag, den 12. März 2012, gegen 15.30 Uhr, verließ eine 64-jährige Frankfurterin an der Konstablerwache eine U-Bahn der Linie 4. Kurz darauf bemerkte sie, dass jemand ihre Handtasche geöffnet und daraus die Geldbörse entwendet hatte. Dabei erinnerte sie sich an einen Mann, der sich kurz zuvor im Ausgang der U-Bahn auffallend dicht an ihr vorbeidrängelte, offenbar um als erster den Zug zu verlassen. Lautstark teilte die Frau nun diesen Umstand den anderen Fahrgästen mit, unter denen sich ein Polizeibeamter befand, der dort  privat unterwegs war. Nach einem kurzen Dialog mit der Geschädigten gelang es dem Beamten, den Tatverdächtigen noch am Bahnsteig einzuholen und festzunehmen. Die Geldbörse konnte bei ihm jedoch nicht aufgefunden werden. Möglicherweise hatte sie der Festgenommene, ein 40-jähriger hier wohnsitzloser Rumäne, bereits einem Mittäter übergeben. Wie sich später herausstellte, war der 40-Jährige in der Vergangenheit bereits mehrfach wegen Ladendiebstahls in Erscheinung getreten. (Manfred Füllhardt, 069-755 82116)  ;2012-03-13 11:51:00;POL-F: 120313 - 327 Frankfurt-Innenstadt: Taschendiebstahl - Festnahme eines Tatverdächtigen;"https://www.presseportal.de/blaulicht/pm/4970/2215292
";False;2012
 Keinen guten Tag erwischt hatte gestern ein 20-jähriger revierbekannter Marihuanahändler. Ausgerechnet einer Zivilstreife, die gegen 18.30 Uhr auf der Berger Straße unterwegs war, kam er locker und entspannt einen Joint rauchend entgegen und wurde prompt einer Kontrolle unterzogen. Hierbei stellten die Beamten neben 17,5 Gramm Marihuana noch 145.- Euro Bargeld, eine Feinwaage, Verpackungsmaterial und Notizen über Kunden und deren Schulden sicher. Nach Abschluss der polizeilichen Maßnahmen wurde der 20-Jährige wieder in die Freiheit entlassen. (Manfred Vonhausen, Tel. 069/755-82113)  ;2012-03-13 11:51:00;POL-F: 120313 - 326 Frankfurt-Bornheim: Marihuanahändler festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/2215290
";False;2012
 Gestern Abend wurde ein 71 Jahre alter Kelkheimer an dem beschrankten Bahnübergang Blauländchenstraße in der Gemarkung Zeilsheim von einer S-Bahn angefahren und tödlich verletzt. Nach den ersten Ermittlungen war der Mann gegen 19.15 Uhr mit seinem Fahrrad unterwegs und wollte den beschrankten Bahnübergang trotz bereits heruntergelassener Schranke noch überqueren. Hierbei wurde er von einer in Richtung Frankfurt fahrenden S-Bahn der Linie S 2 erfasst und einige Meter in die Böschung geschleudert. Während der Unfallaufnahme kam es zu Behinderungen und Einschränkungen im Bahnverkehr. (Manfred Vonhausen, Tel. 069/755-82113)  ;2012-03-13 11:50:00;POL-F: 120313 - 325 Frankfurt-Zeilsheim: Tödlicher Verkehrsunfall - 71-Jähriger von S-Bahn erfasst;"https://www.presseportal.de/blaulicht/pm/4970/2215288
";False;2012
" Am Sonntag, den 26. Februar 2012, gegen 04:30 Uhr, wurde im Bereich der Konstablerwache / Bushaltestelle Konrad-Adenauer-Straße Ecke Zeil, ein 21-jähriger Mann von einem bisher unbekannten Täter zu Boden geschlagen und leicht verletzt. Er steht im Verdacht, kurz darauf mindestens zwei ähnliche Taten begangen zu haben, bei der unter anderem ein 22-jähriger Mann in der Großen Friedberger Straße / Ecke Zeil mit einer Flasche zu Boden geschlagen wurde. Nur durch das Eingreifen zweier bisher unbekannter männlicher Personen, die sich in Begleitung des Täters befanden, wurden vermutlich weit schwerwiegendere Folgen vermieden. Das Opfer erlitt so schwere Kopfverletzungen, dass die Polizei die Ermittlungen wegen versuchten Mordes aufgenommen hat. Bereits im Vorfeld der Tat und auch danach, war der Täter durch lautstarkes und aggressives Verhalten aufgefallen. Nach dem Angriff entfernte sich die Personengruppe in Richtung Alte Gasse. Alle Taten spielten sich in einem engen örtlichen und zeitlichen Rahmen ab. Auffällig dabei war, dass der Täter neben seinem martialischen Auftreten sich auch lautstark Gehör verschaffte, in dem er andere aufforderte, mit ihm "" ... wie ein Mann..."" zu kämpfen. Dieses Verhalten dürfte nach den bisherigen Erkenntnissen Personen, die sich in der Nähe aufhielten, nicht entgangen sein. Von dem Täter wurden Phantombilder erstellt. Die Abbildungen zeigen die gleiche Person, die von verschiedenen Zeugen leicht unterschiedlich beschrieben wurde. Der Täter wird wie folgt beschrieben: zwischen 20 und 30 Jahre alt männlich, ca. 170 bis 180 cm groß kurze dunkle Haare sportliche, muskulöse Figur schwarze Jacke evtl. mit Kapuze dunkle lange Hose südländischer Typ Von den männlichen Begleitern ist nur bekannt: mindestens einen halben Kopf größer als der Täter dunkel gekleidet deutlich längere Haare als der Täter. Im Zusammenhang mit diesem Delikt haben die Ermittlungsbehörden folgende Fragen: Hinweise, die auf Wunsch vertraulich behandelt werden, nimmt die Kriminalpolizei Frankfurt am Main unter den folgenden Rufnummern entgegen: Kommissariat 11, (069) 755-51108 Kriminaldauerdienst, (069) 755-53110 oder jede andere Polizeidienststelle. Für Hinweise, die zur Ermittlung oder Ergreifung des Täters führen,  hat die Staatsanwaltschaft Frankfurt am Main eine Belohnung von 1000,-EUR ausgesetzt. (Isabell Neumann, Tel. 069 - 755 82115)  ";2012-03-13 09:54:00;POL-F: 120313 - 324 Innenstadt: Versuchter Mord in der Frankfurter Innenstadt - 1000EUR Belohnung - Bitte Lichtbilder beachten;"https://www.presseportal.de/blaulicht/pm/4970/2215116
";False;2012
 Ein Zeuge verständigte am Montag, den 12. März 2012, gegen 01.30 Uhr die Polizei, nachdem er verdächtige Wahrnehmungen aus einem leerstehenden Bürogebäude in der Deutschordenstraße gemacht hatte. Tatsächlich konnten die nach dort entsandten Kräfte im Erdgeschoss ein aufgebrochenes Fenster feststellen. In einem Kellerraum wurde zum Abtransport bereitgestelltes Buntmetall aufgefunden. Vor dem Gebäude stand ein Renault mit rumänischer Zulassung, auf dessen Beifahrersitz eine 20-jährige Rumänin saß. Eine Durchsuchung des großen Gebäudes führte nicht zur Festnahme der Täter. Gleichwohl konnten dann drei Personen beobachtet werden, die über den Hof zu dem Renault eilten und mit dem Wagen davonfuhren. Das Fahrzeug konnte dann im Bereich Schwanheimer Ufer/Lyoner Straße gestellt und die Insassen festgenommen werden. Neben der Frau befanden sich noch drei Rumänen im Alter von 22,27 und 33 Jahren in dem Wagen. Die Ermittlungen in der Sache dauern an. (Manfred Füllhardt, 069-755 82116)  ;2012-03-12 12:20:00;POL-F: 120312 - 323 Frankfurt-Niederrad: Versuchter Diebstahl von Buntmetall;"https://www.presseportal.de/blaulicht/pm/4970/2214490
";False;2012
" Ihrer Handys wurden zwei Jugendliche gestern um 18.25 Uhr auf einem Spielplatz im Bereich des Camillo-Sitte-Weges / Am Ebelfeld beraubt. Die 14 und 15 Jahre alten Opfer war gerade zu Fuß unterwegs, als sie von den beiden Tätern angesprochen und zur Uhrzeit befragt wurden. Der ältere der beiden Jugendlichen schaute daraufhin auf das Display seines Handys, um die Uhrzeit abzulesen. Daraufhin forderten die Täter unter Drohung mit Gewalt die Herausgabe beider Handys, bei denen es sich um ein LG und ein iPhone handelte. Anschließend flüchteten die Täter in Richtung Heerstraße. Die Täter sollen zwischen 17 und 19 Jahre alt gewesen sein. Einer war bekleidet mit blauer Jeans im ""Baggy""-Style, dunkler Weste und dunkler Basecap. Der zweite Täter trug eine dunkle Jogginghose und eine weiße Wintermütze. (Rüdiger Reges, Tel. 069/755-82111)  ";2012-03-12 11:28:00;POL-F: 120312 - 322 Frankfurt-Praunheim: Auf Spielplatz Handys geraubt;"https://www.presseportal.de/blaulicht/pm/4970/2214402
";False;2012
 Nach Angaben des 32-jährigen stellvertretenden Marktleiters einer Supermarktfiliale in der Westerbachstraße, sei er am Montag, den 12. März 2012, gegen 05.50 Uhr, beim Öffnen des Marktes von einem ihm unbekannten, maskierten Täter mit einer Schusswaffe bedroht und in den Markt zurückgedrängt worden. Der Geschädigte musste anschließend das im Markt befindliche Bargeld in einen von dem Täter mitgeführten Rucksack packen. Bevor der Unbekannte den Markt verließ, besprühte er den 32-jährigen noch mit Reizgas. Der Räuber wird beschrieben als männlich, groß und kräftig. Er war bekleidet mit einer dunklen Winterjacke und sprach mit osteuropäischem Akzent. Maskiert mit einer Maske mit Augenschlitzen. Er erbeutete mehrere tausend Euro. Die Ermittlungen dauern an. (Manfred Füllhardt, 069-755 82116)  ;2012-03-12 11:25:00;POL-F: 120312 - 321 Frankfurt-Rödelheim: Raub auf Supermarkt;"https://www.presseportal.de/blaulicht/pm/4970/2214397
";False;2012
 Ein Sachschaden von etwa 100.000 Euro und eine verletzte Person sind die Bilanz eines Kellerbrandes am Freitagabend gegen 20.15 Uhr in der Lenzenbergstraße. Beim Eintreffen von Feuerwehr und Polizei drang dichter Qualm aus dem Treppenhaus des Mehrfamilienhauses. Drei Personen konnte schnell in Sicherheit gebracht werden. Eine Frau erlitt eine Rauchvergiftung und kam vorsorglich in ein Krankenhaus. Die Feuerwehr brachte den Brand schnell unter Kontrolle. Der Brandherd liegt in einer Waschküche. Zur genauen Aufklärung der Ursache hat die zuständige Kriminalpolizei die Ermittlungen übernommen. Das Feuer hat den gesamten Kellerbereich zerstört. Zu dem musste die Strom- und Gasversorgung abgeschaltet werden. (André Sturmeit, Telefon 069 - 755 82112)  ;2012-03-11 12:58:00;POL-F: 120311 - 320 Zeilsheim: Kellerbrand - 100.000 Euro Schaden;"https://www.presseportal.de/blaulicht/pm/4970/2214021
";False;2012
 Wenig einsichtig zeigte sich ein 38-jähriger Rumäne, den Polizeibeamte in der vergangenen Freitagnacht innerhalb von zwei Stunden gleich zweimal wegen Einbruchversuchen festnehmen mussten. Erstes Ziel seiner Begierde war ein Kiosk in der Kaiserstraße. Hier hatten ihn Zeugen beobachtet und der Polizei gemeldet, die ihn kurz darauf am Tatort festnahm. Als die polizeilichen Maßnahmen beendet waren, setzte man den 38-jährigen wieder auf freien Fuß. Wenig später fiel er einer Zivilstreife auf, als er sich erneut für verschiedene Geschäfte und deren Auslagen interessierte. Es sollte nicht lange dauern, da startete er einen neuen Einbruchsversuch. Noch an der Tür einer Drogerie, die er gerade knacken wollte, nahmen ihn die Beamten fest. Seine Beharrlichkeit wurde mit der Vorführung beim Haftstaatsanwalt belohnt. (André Sturmeit, Telefon 069 - 755 82112)  ;2012-03-11 12:57:00;POL-F: 120311 - 319 Bahnhofsgebiet: Wiederholungstäter zweimal in zwei Stunden festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/2214020
";False;2012
 Ein 57-jähriger Deutscher hat in der Nacht von Freitag auf Samstag gegen 00.45 Uhr in der Gräfendeichstraße für einen Großeinsatz der Frankfurter Polizei gesorgt. Zuvor hatte ein Ehepaar ihren Wagen direkt vor dem Wohnhaus des Mannes geparkt und dann nach dessen Einschätzung, die Türen des Pkws zu laut zugeschlagen. Von seinem Fenster aus beschwerte er sich mit deutlichen Worten über den Lärm und begann mit dem Paar zu streiten. Plötzlich zog er eine Pistole, lud diese durch und fragte, ob er ihnen in den Kopf schießen soll. Das 40 und 57 Jahre alte Paar flüchtete und verständigte die Polizei. Mit zahlreichen Polizeikräften wurde das Haus umstellt und in die Wohnung des Täters mittels einer Ramme eingedrungen. Der alkoholisierte Tatverdächtige konnte durch das Überfallkommando problemlos überwältigt werden. Bei der mutmaßlichen Tatwaffe handelt es sich um eine Schreckschusspistole, die von den Beamten sichergestellt wurde. Ein Alkotest ergab 1,24 Promille. Nach Abschluss der polizeilichen Maßnahmen musste der hinreichend polizeibekannte Tatverdächtige wieder nach Hause entlassen werden. (André Sturmeit, Telefon 069 - 755 82112)  ;2012-03-11 12:56:00;POL-F: 120311 - 318 Oberrad: Bedrohung mit Pistole;"https://www.presseportal.de/blaulicht/pm/4970/2214019
";False;2012
" Nach einer umfangreichen Serie von Trickdiebstählen zum Nachteil älterer Menschen, bei denen seit Anfang 2012 mehr als fünfzig Taten mit einem Gesamtschaden von mehreren zehntausend Euro verübt wurden, konnte am Dienstag ein dringend tatverdächtiges Brüderpaar festgenommen werden. Bei ihnen handelt es sich um 28 und 19 Jahre alte Deutsch-Marokkaner mit Wohnsitz in Frankfurt, von denen der Ältere als Haupttäter gilt. Unter dem Vorwand von der Hausverwaltung zu kommen und die Rauchmelder kontrollieren, bzw. neue installieren zu müssen, gelangte er in die Wohnungen der Seniorinnen und Senioren. Dabei trug er regelmäßig eine auffällige Jacke mit einem großen ""Saint Tropez"" -Schriftzug auf der Vorderseite. In der Wohnung gelang es dem Täter mit verbalem Geschick, seine arglosen Opfer dazu zu bringen, ihren Goldschmuck hervorzuholen und ihn auf einen Tisch zu legen. In einem unbeobachteten Moment nahm er dann nicht nur den Schmuck, sondern auch die Beine in die Hand und flüchtete, wobei er bei allen Taten sehr darauf bedacht war nichts anzufassen, um keine Spuren zu hinterlassen. Mit einem Geldwechseltrick gelang es ihm in einigen Fällen, auch Bargeld zu erbeuten. Das Brüderpaar suchte sich fast ausnahmslos alleinstehende ältere Opfer zwischen 70 und 88 Jahren aus. Umfangreiche Ermittlungen führten schließlich auf die Spur des 28jährigen, der mit ähnlichen Taten bereits 2001 in Frankfurt in Erscheinung getreten ist. Er sitzt mittlerweile in Untersuchungshaft, sein jüngerer Bruder, dem nur ein geringerer Tatbeitrag vorgeworfen wird, ist wieder auf freiem Fuß. Bei der Durchsuchung eines durch die Brüder benutzten Fahrzeugs konnten Schmuckstücke sichergestellt werden, die vermutlich von einigen der Opfer stammen. Der Verbleib des Großteils der Beute ist noch unklar. Die Tatsache, dass die Täter sich meist mit Leihwagen fortbewegten und dabei offenbar immer anspruchsvoller wurden (erst Golf, zuletzt Mercedes), lässt jedoch befürchten, dass sie zu Geld gemacht wurde. Es liegen Hinweise darauf vor, dass die Täter nicht nur in Frankfurt, sondern auch in anderen Städten tätig wurden. Hierzu bedarf es jedoch noch weiterer ausgiebiger Ermittlungen, des zuständigen     K 24 beim Polizeipräsidium Frankfurt. Dieser Ermittlungserfolg wird andere Täter nicht davor abschrecken, ähnliche Taten zu begehen. Die Polizei rät daher: Sichern Sie ihre Wohnungstür mit Sperrbügel oder Kette. Lassen Sie nur Handwerker in die Wohnung, die selbst bestellt oder von der Hausverwaltung angekündigt wurden. Nur wenn Sie alleine sind, haben Trickdiebe leichtes Spiel, bitten Sie einen Nachbarn hinzu. Die Beratungsstelle der Polizei gibt ihnen wertvolle Tipps zum Schutz vor Dieben und Einbrechern. Telefon 069 - 755 55 555 (Rüdiger Reges, Tel. 069 - 755 82111)  ";2012-03-09 14:02:00;"POL-F: 120309 - 317 Frankfurt: Trickdiebe gefasst - ""Brandmelder-Serie"" aufgeklärt";"https://www.presseportal.de/blaulicht/pm/4970/2213481
";False;2012
 Am Donnerstag, den 8. März 2012, gegen 22.00 Uhr, breitete sich auf dem im dritten Obergeschoss befindlichen Balkon eines Hauses in der Mörfelder Landstraße ein Brand aus. Offensichtlich von der Außensteckdose ausgehend, griff das Feuer auf das dortige Mobiliar über. Dem Wohnungsmieter war es gelungen, bis zum Eintreffen der Einsatzkräfte das Feuer zu löschen., Er, seine Frau und die dreijährige Tochter mussten allerdings mit einem Rettungswagen in ein Krankenhaus verbracht werden, da der Verdacht auf eine Rauchgasintoxikation bestand. Die Drei konnten aber nach erfolgter ambulanter Behandlung wieder entlassen werden. Durch den Brand wurde die Außenfassade des Hauses stark verrußt. Auch die Wohnung war stark verraucht. Der insgesamt entstandene Sachschaden beziffert sich auf etwa 50.000 EUR. Die Brandursachenermittlung dauert zurzeit noch an. (Manfred Füllhardt, Telefon 069 - 755 82116)  ;2012-03-09 11:31:00;POL-F: 120309 - 316 Sachsenhausen: Brand auf Balkon;"https://www.presseportal.de/blaulicht/pm/4970/2213226
";False;2012
