News;Timestamp;Ueberschrift;Link;Old;Year
" Heute ab 10.40 Uhr blockierten etwa 80 Mitglieder der ""Initiative Ordensleute für den Frieden"" kurzzeitig bis ca. 11.05 Uhr die Zufahrt zur Air-Base am Flughafen Frankfurt am Main, um mit dieser Aktion gegen einen möglichen Krieg im Irak zu demonstrieren. Weil einer Aufforderung durch die Polizei, die Blockade aufzuheben, seitens der Demonstrationsteilnehmer nicht nachgekommen wurde, mußten insgesamt 34 Personen von den Beamten weggetragen werden. Sie wurden ins Polizeipräsidium sistiert und werden nach Abschluß der polizeilichen Maßnahmen wieder auf freien Fuß gesetzt. Die restlichen Anwesenden hielten sich vorübergehend in einem zugewiesenen Bereich auf; gegen 13.05 Uhr verließen die Demonstrationsteilnehmer wieder das Gelände. Im Verlauf der Aktion kam es zu keinerlei Gewaltanwendung. (Manfred Vonhausen/-82113).    ";2003-01-17 14:43:00;POL-F: 030117 - 0072    Flughafen:  Blockade der Zufahrt zur US-Air Base.;"https://www.presseportal.de/blaulicht/pm/4970/413014
";False;2003
 Am 16.1.2003 gegen 15.40 Uhr meldeten Zeugen der Polizei, daß ein Renault-Fahrer an einer Rotlicht zeigenden Ampel eingeschlafen sei. Eine sofort nach diesem Fahrzeug eingeleitete Fahndung führte schnell zum Erfolg. Kurze Zeit später konnte der Wagen in der Friedberger Landstraße angehalten und die beiden Insassen festgenommen werden. Bei den Männern handelt es sich um zwei drogenabhängige Brüder (39 und 43 Jahre alt) aus Schmitten. Das Fahrzeug war am 15.12.2002 in Frankfurt gestohlen worden. In dem PKW fanden die Beamten Einbruchswerkzeug sowie einen Farbdrucker, diverse Kleidungsstücke und einen Camcorder. Das vermeintliche Diebesgut konnte bisher nicht zugeordnet werden. Beide Männer sind hier mehrfach einschlägig in Erscheinung getreten und werden dem Haftrichter vorgeführt. Die Ermittlungen werden fortgesetzt. (Franz Winkler/-82114).    ;2003-01-17 13:21:00;POL-F: 030117 - 0071    Innenstadt:  Fahrer schläft an roter Ampel ein.;"https://www.presseportal.de/blaulicht/pm/4970/412961
";False;2003
 Am 17.01.2003 gegen 01.45 Uhr riefen mehrere Zeugen bei der Polizei an und teilten mit, daß sich ein Einbrecher in einer Gaststätte in der Holzhausenstrasse befinden würde.    Die Gaststätte wurde durch die Beamten umstellt, der Beschuldigte konnte beim Aussteigen durch ein Fenster festgenommen werden. Er hatte sich bereits einen Fernseher zum Abtransport bereitgestellt. Der Täter, ein 32jähriger Frankfurter, der schon mehrfach wegen gleicher Delikte in Erscheinung getreten ist, wurde erst im Dezember 2002 aus der Haft entlassen. Er wird dem Haftrichter vorgeführt. (Franz Winkler/-82114).    ;2003-01-17 12:52:00;POL-F: 030117 - 0070    Nordend:  Einbruch in eine Gaststätte.;"https://www.presseportal.de/blaulicht/pm/4970/412934
";False;2003
" Noch nicht völlig geklärt ist ein schwerer Verkehrsunfall von heute morgen 02.00 Uhr im Frankfurter Stadtteil Nied, bei dem ein junger Mann als Mitfahrer ums Leben kam; zwei weitere wurden teilweise schwer verletzt. Der vermutliche Unfallverursacher ist flüchtig und wird von der Polizei gesucht.    Nach den bisherigen Feststellungen befuhr ein 24jähriger Frankfurter mit seinem Pkw Alfa, Typ 33, die Mainzer Landstraße in Richtung Höchst. Nach Angaben von Zeugen soll zum Unfallzeitpunkt ein dunkler Opel Vectra mit überhöhter Geschwindigkeit von hinten angefahren sein und den vor ihm fahrenden Alfa in Höhe der Haus-Nr. 791 überholt und abgedrängt haben. Dadurch geriet der Alfa-Fahrer auf reifglatter, schmieriger Fahrbahn nach rechts ins Schleudern und auf den Straßenbahngleiskörper. Das Fahrzeug drehte sich und prallte mit dem linken hinteren Heck gegen einen Stahlmast. Durch die Wucht des Aufpralls wurde der hintere Mitfahrer, ein 18jähriger Raunheimer, so schwer verletzt, daß er noch an der Unfallstelle verstarb. Auch der Fahrer des Alfa mußte schwer verletzt ins Höchster Krankenhaus eingeliefert werden, wo ihm u.a. ein Blutprobe wegen des Verdachts der Trunkenheit im Straßenverkehr entnommen wurde. Der Beifahrer hingegen, ein 22jähriger Frankfurter, konnte zwischenzeitlich nach ärztlicher Versorgung nach Hause entlassen werden. Auch er soll alkoholisiert gewesen sein. An dem Unglücksfahrzeug entstand wirtschaftlicher Totalschaden. Bis 04.00 Uhr mußte die Mainzer Landstraße vollständig gesperrt werden.    Jetzt fahndet der Zentrale Verkehrsunfalldienst des Polizeipräsidiums Frankfurt a. M. nach einem dunklen Opel Vectra mit dem amtlichen Teilkennzeichen F - TB ?. Die Zahlenkombination konnten die Zeugen nicht erkennen.    Hinweise auf den flüchtigen Fahrer nehmen der Zentrale Verkehrsunfalldienst unter der Rufnummer 069/755-11600 oder jede andere Polizeidienststelle entgegen. (Jürgen Linker/ 82111).    ";2003-01-17 12:18:00;POL-F: 030117 - 0069    Nied:  Tödlicher Verkehrsunfall durch Überholmanöver.;"https://www.presseportal.de/blaulicht/pm/4970/412907
";False;2003
" Am 15. Januar 2003 wurde das 17. Polizeirevier von dem Enkel einer 82jährigen Frau aus Unterliederbach darüber informiert, daß am gleichen Tage eine Person erscheinen würde, die unberechtigt Geld von der alten Dame verlangen würde. Dabei handele es sich um einen angeblichen Arbeitslohn in Höhe von 340 Euro. Für die erbrachten ""Leistungen"", eine vermutlich einmalige Gartenarbeit, hatte die in Rede stehende Person von der 82jährigen aber bereits mehrfach Geld gefordert und zusammen rund 5.000 Euro erhalten. Als die 82jährige diesen Umstand ihrem Enkel erläuterte, informierte dieser sofort die Polizei. Der Anrufer kündigte sein Kommen noch für den frühen Abend des gleichen Tages an. Tatsächlich erschien gegen 18.15 Uhr ein 35jähriger Frankfurter, der eine Rechnung im Auftrag des Anrufers, einem 40jährigen Frankfurter, vorlegte. Der 35jährige traf jedoch nicht nur die 82jährige Geschädigte an, sondern auch Beamte des 17. Polizeireviers. Der 35jährige gab an, daß er für 50 Euro die Eintreibung der 340 Euro übernommen habe. Über den Sachverhalt an sich konnte er keine Angaben machen. Der 40jährige habe ihm erklärt, nicht selbst gehen zu können, da er zu einem Termin in der ärztlichen Ambulanz eines Krankenhauses unterwegs sei. Dort konnte er auch tatsächlich angetroffen und festgenommen werden. Der 40jährige ist der Polizei nicht unbekannt. In der Vergangenheit fiel er bereits wegen verschiedener Betrügereien auf. Es wird zu klären sein, ob der Festgenommene weitere Personen in dieser oder ähnlicher Art betrogen hat. Der 35jährige wurde wieder entlassen. (Manfred Füllhardt/-82116).    ";2003-01-16 14:30:00;POL-F: 030116 - 0068    Unterliederbach: 82jährige Frau betrogen.;"https://www.presseportal.de/blaulicht/pm/4970/412648
";False;2003
 Polizeibeamte führten am Vormittag des 14.01.2003 Personenkontrollen in der Hanauer Landstraße (Bereich Großmarkthalle) durch. Dabei wurden insgesamt 8 Personen überprüft, die sich im Bereich der Ausfahrten zum Großmarktgelände aufhielten und sich dort zur Aufnahme illegaler Arbeiten anboten.    Ein 31jähriger wohnsitzloser Mann aus Litauen wies sich mit einem litauischen Reisepaß aus, in dem sich mehrere total gefälschte polnische, litauische und deutsche Grenzkontrollstempel befanden. Mit diesen Stempeln wollte man einen legalen Touristenaufenthalt vortäuschen.    Nach seiner erkennungsdienstlichen Behandlung stellte sich heraus, daß er bereits aus dem Bundesgebiet ausgewiesen worden war. Der Mann wurde dem Haftrichter vorgeführt und von ihm in Abschiebehaft genommen.    Bei der weiteren Personenkontrolle wollte sich ein 23jähriger wohnsitzloser Mann aus der Ukraine der Kontrolle durch Flucht entziehen. Er konnte festgenommen werden. Im Rahmen der weiteren Ermittlungen wurde der Unterschlupf, eine Dachwohnung in der Friedberger Landstraße, festgestellt. Auch er wurde dem Haftrichter vorgeführt, der ihn in Abschiebehaft nahm.    Bei der Überprüfung der Dachgeschoßwohnung, die aus sieben Einzelzimmern bestand, fand man zahlreiche Schlafplätze (Matratzenlager). In der Wohnung wurden insgesamt 8 indische Staatsangehörige angetroffen. Hiervon wurden sechs Personen im Alter zwischen 16 und 47 Jahren festgenommen. Gegen diese Personen liegt ein Haftbefehl vor. (Franz Winkler/-82114).    ;2003-01-16 13:00:00;POL-F: 030116 - 0067    Ostend:  Kontrolle im Bereich Ostend.;"https://www.presseportal.de/blaulicht/pm/4970/412581
";False;2003
 Gestern abend gegen 22.16 Uhr ereignete sich auf der Oppenheimer Landstraße/ Hedderichstraße ein Verkehrsunfall, bei dem eine junge Frau aus Offenbach verletzt wurde. Ein 35jähriger Frankfurter war mit seinem VW Polo auf der Oppenheimer Landstraße in nördlicher Richtung unterwegs. Gleichzeitig steuerte eine 27jährige Offenbacherin ihren Polo von der Holbeinstraße in südliche Richtung, um im Kreuzungsbereich nach links über die Oppenheimer Landstraße in die Hedderichstraße zum Südbahnhof zu fahren. Dabei stieß sie seitlich gegen den vorfahrtberechtigten Frankfurter mit derartiger Wucht, daß sich der Kleinwagen der 27jährigen überschlug und auf dem Dach liegen blieb. Dabei wurde sie leicht verletzt, und mußte sich in ärztliche Obhut begeben. Der Gesamtschaden wird auf rund 12.500 Euro geschätzt. Während der Unfallaufnahme und den Bergungsmaßnahmen kam es nur zu geringfügigen Verkehrsbehinderungen. (Jürgen Linker/ -82111).    ;2003-01-16 12:58:00;POL-F: 030116 - 0066    Sachsenhausen:  Schwerer Verkehrsunfall.;"https://www.presseportal.de/blaulicht/pm/4970/412579
";False;2003
 Am 15. Januar 2003 gegen 22.0 Uhr erschien ein Mann im Verkaufsraum einer Tankstelle in der Heerstraße. Er bedrohte die zwei anwesenden Angestellten (52 und 21 Jahre) mit einer Pistole und verlangte die Herausgabe von Geld. Nachdem ihm ca. 400 Euro und mehrere Telefonkarten ausgehändigt wurden, flüchtete der Räuber zu Fuß auf die Straße. Über die weitere Fluchtrichtung und Fluchtmittel konnten keine Angaben gemacht werden. Die eingeleitete Fahndung blieb bisher erfolglos.    Täterbeschreibung: etwa 30 Jahre alt, ca. 180 cm groß und schlank. Er war dunkel gekleidet. Nach Meinung der Zeugen soll es sich um einen Nordafrikaner gehandelt haben. (Manfred Feist/-82117).    ;2003-01-16 12:56:00;POL-F: 030116 - 0065    Praunheim:  Raub in Tankstelle.;"https://www.presseportal.de/blaulicht/pm/4970/412577
";False;2003
 Zwei Kinder (10 und 14 Jahre) wurden gestern abend auf der Eschersheimer Landstraße von drei jugendlichen Tätern überfallen und ihrer Handys beraubt.    Die beiden Jungen hatten gegen 21.10 Uhr einen Imbiß verlassen und waren zu Fuß auf dem Heimweg. Sie wurden durch die Täter verfolgt. In Höhe der Hausnummer 218 sprach einer der Verfolger die Kinder an und fragte, ob sie Handys hätte. Unmittelbar darauf schlugen die Täter auf ihre Opfer ein, durchsuchten deren Sachen und nahmen die Mobiltelefone an sich. Anschließend flüchteten die Räuber in unbekannte Richtung. Fahndungsmaßnahmen verliefen bislang ohne Erfolg.    Bei den Täter soll es sich um drei junge Männer im Alter von 16 - 18 Jahren gehandelt haben. Sie sollen ca. 1,75 m groß gewesen sein. Einer von ihnen hatte kurze dunkelblonde Haare, trug eine Baseballkappe und war bekleidet mit einem NIKE-Trainingsanzug. Sein Komplize hatte schwarze Haare und war dunkel gekleidet. Der dritte Täter soll eine beige Jacke getragen haben.    Sachdienliche Hinweise bitte an das Kommissariat 14, Tel. 755-51408 oder jede andere Polizeidienststelle. (Manfred Feist/-82117).    ;2003-01-15 12:19:00;POL-F: 030115 - 0064    Dornbusch:  Handys geraubt.;"https://www.presseportal.de/blaulicht/pm/4970/412158
";False;2003
 Gestern abend kurz nach 21.00 Uhr erschien ein jüngerer Südländer in einem Sonnenstudio in der Eschersheimer Landstraße 61. Er bedrohte die zu dieser Zeit allein anwesende 25jährige Angestellte mit einer Pistole (kleines Modell, geriffelte Griffschalen) und verlangte die Herausgabe von Geld. Die verängstigte Frau übergab ihm daraufhin rund 260 Euro, mit denen der Räuber das Geschäft verließ und in unbekannte Richtung flüchtete. Die nach ihm eingeleitete Fahndung verlief erfolglos.    Der Täter wird wie folgt beschrieben: etwa 20 Jahre alt, 170 cm groß, schwarze Haare. Besonders aufgefallen war der Zeugin sein blasses, pickeliges Gesicht. (Manfred Vonhausen/-82113).    ;2003-01-15 12:18:00;POL-F: 030115 - 0063    Westend:  Raub in Sonnenstudio.;"https://www.presseportal.de/blaulicht/pm/4970/412154
";False;2003
 Heute morgen gegen 01.10 Uhr bemerkten Nachbarn eines Mehrfamilienhauses in der Albert-Schweizer-Straße 11 starke Rauchentwicklung aus der Wohnung im Erdgeschoß und verständigten daraufhin die Feuerwehr. Als diese die Wohnungstüre öffnete, wurde die 86jährige Mieterin in einem brennenden Fernsehsessel tot aufgefunden. Bei der Verstorbenen handelt es sich um eine alleinstehende, stark gehbehinderte Frau, die darüber hinaus starke Raucherin war. Die vorgefundenen Spuren und die Gesamtsituation lassen darauf schließen, daß die Frau mit einer brennenden Zigarette den Sessel in Brand gesetzt hatte. Durch das Feuer entstand ein Schaden von etwa 20.000 Euro.    Anmerkung: Der Einsatz von Rauchmeldern hätte in diesem wie auch in ähnlich gelagerten Fällen vermutlich Leben retten und größeren Schaden verhindern können. (Manfred Vonhausen/-82113).;2003-01-15 12:17:00;POL-F: 030115 - 0062    Nieder-Eschbach:  86jährige Frau nach Wohnungsbrand verstorben.;"https://www.presseportal.de/blaulicht/pm/4970/412152
";False;2003
 Heute morgen gegen 07.30 Uhr befuhr ein 32jähriger Spanier mit seinem Sattelzug der Marke Daimler-Benz die Hanauer Landstraße stadteinwärts und bog in Höhe der Grusonstraße ab, um nach links in die gegenüberliegende Einfahrt der Großmarkthalle einzufahren. Hierbei überquerte er die auf der Fahrbahnmitte verlaufenden Gleise der Straßenbahn. Wegen der für den Sattelzug zu geringen Durchfahrthöhe von 4 m, zerriß er dabei mit seinem Aufbau den stadtauswärts führenden Fahrdraht der Straßenbahn. Der herabfallende Draht beschädigte den Lkw eines 37jährigen Dieburgers. An beiden Fahrzeugen entstand ein Gesamtsachschaden von etwa 6.000 Euro. Personen wurden nicht verletzt. Allerdings kam es infolge der erforderlichen Vollsperrung der Unfallstelle in der Zeit von 07.45 Uhr bis 11.00 Uhr zu erheblichen Beeinträchtigungen des Berufsverkehrs. (Manfred Vonhausen/-82113). ;2003-01-14 15:54:00;POL-F: 030114 - 0061    Ostend:  Störung des Berufsverkehrs durch Verkehrsunfall.;"https://www.presseportal.de/blaulicht/pm/4970/411947
";False;2003
 Am Montag, dem 13. Januar 2003, gegen 21.25 Uhr bemerkte ein Zeuge, wie sich ein Pärchen fluchtartig von einem in der Feldgemarkung Bergen, Nördlicher Höhenweg, abgestellten Pkw der Marke Ford Galaxy entfernte. Der Ford brannte zu diesem Zeitpunkt bereits. Das Pärchen begab sich zu einem in der Nähe geparkten Pkw und verließ mit dem Wagen die Örtlichkeit. Der Ford brannte vollständig aus. Wie sich herausstellte, war der Wagen gestohlen worden. Sein Eigentümer hatte ihn am 16. Dezember 2002 in der Rebstöcker Straße (Gallusviertel) abgestellt und am 30. Dezember 2002 den Diebstahl des Wagens festgestellt. Der Sachschaden beziffert sich auf rund 8.000 Euro.    Der Zeuge konnte weder von den beiden Personen noch von dem von ihnen benutzten Pkw nähere Angaben machen. Die Ermittlungen dauern an. (Manfred Füllhardt/-82116).    ;2003-01-14 12:12:00;POL-F: 030114 - 0060    Bergen-Enkheim:  Pkw-Brandstiftung.;"https://www.presseportal.de/blaulicht/pm/4970/411827
";False;2003
 Gestern nachmittag gegen 14.15 Uhr beobachteten Beamte des Rauschgiftkommissariates an der Straßenbahnhaltestelle vor dem Hauptbahnhof einen 43jährigen Frankfurter, wie er einem 35jährigen Neu-Isenburger vier Rohypnol-Tabletten verkaufte. Er wurde daraufhin festgenommen. Seine Durchsuchung förderte weitere 70 Rohypnol- sowie 100 Diazepam-Tabletten zu Tage. Nach Durchführung der kriminalpolizeilichen Maßnahmen wurde der 43jährige wieder auf freien Fuß gesetzt. (Manfred Vonhausen/-82113).    ;2003-01-14 11:42:00;POL-F: 030114 - 0059    Bahnhofsviertel:  Festnahme eines Rohypnoldealers.;"https://www.presseportal.de/blaulicht/pm/4970/411810
";False;2003
 Bislang ergebnislos verlief in der vergangenen Nacht die Suche nach einem 31jährigen Frankfurter, der möglicherweise durch die Eisdecke des Rebstockweihers gebrochen ist.    Nach dem derzeitigen Erkenntnisstand hielt sich der 31jährige kurz vor 04.00 Uhr in Begleitung seiner 38jährigen Ehefrau und eines 32jährigen Bekannten sowie zweier Hunde am Rebstockweiher auf. Er soll, so die Ermittlungen, mehrmals die Eisfläche betreten haben. Als seine Frau wenig später auf der Eisfläche ausrutschte und sich eine Beinverletzung zuzog, soll ihr Mann in Begleitung seines Hundes über den zugefrorenen Rebstockweiher in Richtung der Esso-Tankstelle an der A 648 gelaufen sein, um Hilfe zu holen. Wenig später, so die Ehefrau, sei der durchnäßte Hund alleine zu ihr zurückgekehrt.    Der 32jährige Bekannte verständigte kurz darauf vom Busdepot am Römerhof aus den Rettungsdienst und die Polizei.    Der Vermißte konnte im Rahmen von umfangreichen Absuchemaßnahmen bislang nicht gefunden werden. Fußspuren auf dem zugefrorenen Weiher führten zu einem Loch im Eis. Suchmaßnahmen durch Feuerwehrtaucher verliefen bislang ebenfalls ohne Erfolg. Sie werden fortgesetzt. (Manfred Feist/-82117).    ;2003-01-14 09:24:00;POL-F: 030114 - 0058    Rebstockweiher:  31jähriger Mann vermißt - möglicherweise im Eis eingebrochen.;"https://www.presseportal.de/blaulicht/pm/4970/411697
";False;2003
 Einer Zivilstreife fielen am vergangenen Samstag, dem 11. Januar 2003, gegen 23.20 Uhr in der B-Ebene der Hauptwache mehrere Drogenabhängige auf, die ihr entgegenkamen. Bei einer Nachschau konnte eine Person festgestellt werden, die von Abhängigen umringt war und ihnen etwas zeigte. Als sich die Beamten näherten, löste sich die Versammlung auf. Die beschriebene Person wollte sich nun einer Kontrolle durch Flucht entziehen, konnte jedoch schnell gestellt und festgenommen werden. In seiner Jacke, die er unterwegs weggeworfen hatte, fand man insgesamt 42 Plomben Crack mit einem Gesamtgewicht von 11,26 g sowie 100 Euro. Der Beschuldigte, ein 17jähriger wohnsitzloser Marokkaner, wurde festgenommen und wird dem Haftrichter vorgeführt. (Franz Winkler/-82114).    ;2003-01-13 13:14:00;POL-F: 030113 - 0057    Hauptwache:  Festnahme eines Crack-Dealers.;"https://www.presseportal.de/blaulicht/pm/4970/411511
";False;2003
 Am 12. Januar 2003 gegen 19.35 Uhr befuhr eine 22jährige Frau aus Seeheim-Jugenheim mit ihrem Pkw die Autobahn A 5 in Fahrtrichtung Basel. In Höhe des Autobahnkreuzes Frankfurt (Kilometer 497,650) geriet sie aus noch ungeklärter Ursache nach links von der Fahrbahn ab, prallte gegen eine Betongleitwand und kam quer auf dem linken Fahrstreifen zum Stehen. Ein hinter ihr fahrender Pkw (32jähriger Mann aus Frankfurt) versuchte noch, der 22jährige auszuweichen, kollidierte dabei jedoch mit ihrem Fahrzeug und drehte sich selbst um 180°. Ein weiterer herannahender Nissan Micra erkannte die Situation zu spät, fuhr auf die beiden Fahrzeuge auf und kam dann nach etwa 30 m auf dem mittleren Fahrstreifen zum Stehen. Der Letztgenannte, ein 29jähriger Mann aus Mörfelden-Walldorf, war nicht im Besitz einer gültigen Fahrerlaubnis. Bei ihm wurde unter anderem eine Blutprobe angeordnet. An allen beteiligten Fahrzeugen entstand erheblicher Sachschaden, der auf ca. 18.000 Euro geschätzt wird. Sowohl die 22jährige als auch der 29jährige wurden bei dem Unfall verletzt und mußten zur stationären Behandlung in Kliniken gebracht werden. (Franz Winkler/-82114).    ;2003-01-13 13:13:00;POL-F: 030113 - 0056    Autobahn:  Verkehrsunfall auf der A 5.;"https://www.presseportal.de/blaulicht/pm/4970/411509
";False;2003
 Zwei 13jährige und ein 14jähriger erschienen am Freitag, dem 10. Januar 2003, gegen 17.45 Uhr in einer Pizzeria im Stadtteil Seckbach. Die drei bestellten sich Pizzen zum mitnehmen und wollten diese mit einem 20-Euro-Schein bezahlen. Der Pizzabäcker bemerkte jedoch sofort, daß es sich bei diesem Schein um eine Fälschung handelte. Es gelang ihm, einen der 13jährigen festzuhalten, den anderen gelang die Flucht. Der Polizei erzählte der festgehaltene 13jährige, daß er den falschen Zwanziger von dem Hersteller der Scheine, dem flüchtigen 14jährigen erhalten habe. Ein Besuch in der elterlichen Wohnung des 14jährigen in Seckbach ergab, daß der Junge vier Scheine auf dem PC seines Vaters hergestellt hatte. Einen der Zwanziger hatte er dem 13jährigen zur Bezahlung der Pizzen weitergegeben. Die restlichen Scheine und der benutzte PC wurden sichergestellt. (Manfred Füllhardt/-82116).    ;2003-01-13 13:12:00;POL-F: 030113 - 0055    Seckbach:  Pizza mit Falschgeld bezahlt.;"https://www.presseportal.de/blaulicht/pm/4970/411506
";False;2003
" Gestern gegen 13.00 Uhr überfielen zwei drogenabhängige junge Männer (18 und 20 Jahre alt, ohne festen Wohnsitz) in der Hartmann-Ibach-Straße, Höhe Burgstraße, eine 87jährige Rentnerin. Um ihr Ziel zu erreichen, schlugen die beiden der alten Frau wiederholt mit der Faust brutal ins Gesicht. Sie mußte wegen ihrer erheblichen Verletzungen stationär in einem Krankenhaus aufgenommen werden. Ein 49jähriger Autofahrer, der vier Jugendliche vom Judo-Training abgeholt hatte, sah die Täter, wie sie mit der Handtasche der Rentnerin flüchteten und nahm sofort die Verfolgung auf. Ein weiterer Kraftfahrer schloß sich ihm an. In der nahe gelegenen Eichwaldstraße konnten sie gestellt und bis zum Eintreffen der Polizei festgehalten werden; daß einer zuvor ein kleines Taschenmesser gezogen und aufgeklappt hatte, beeindruckte die mutigen Helfer keineswegs. Die geraubte Handtasche samt Inhalt konnte der Geschädigten wieder ausgehändigt werden. Die beiden Täter werden heute der Justiz überstellt. (Manfred Vonhausen/-82113).    ";2003-01-13 13:11:00;POL-F: 030113 - 0054    Bornheim:  Zwei drogenabhängige Straßenräuber von Passanten verfolgt und gestellt - 87jährige Rentnerin erheblich verletzt.;"https://www.presseportal.de/blaulicht/pm/4970/411504
";False;2003
"Pressemitteilung vom 12. Januar 2003     030112 - 49 Frankfurt-Flughafen: räuberischer Diebstahl.    Am Freitag, den 10. Januar 2003, gegen 22.25 Uhr befand sich ein 65jähriger US-Staatsangehöriger in seinem Zimmer in einem Hotel am Flughafen. Zu diesem Zeitpunkt hatte sich ein bislang unbekannter Täter Einlaß verschafft, indem er vorgab, Installationsarbeiten an der Telefonanlage durchführen zu müssen. Der Unbekannte war etwa 175-180 cm groß, hatte schwarze Haare, einen Oberlippenbart und trug über seinem grauen Jackett eine blaue Jacke. Bei ihm soll es sich möglicherweise um einen Türken gehandelt haben.Als der geschädigte 65jährige aus dem Bad kam, sah er, wie der  angebliche ""Techniker"" sich Geld aus seinem Schreibtisch in die  Hosentasche steckte. Der Unbekannte zog daraufhin ein Messer und  bedrohte den US-Bürger damit. Dieser ließ sich davon jedoch nicht  einschüchtern und es kam zu einem Handgemenge, in dessen Verlauf der  65jährige leicht an der Hand verletzt wurde. Möglicherweise trug auch  der Täter eine Verletzung davon. Zwar verfolgte der Geschädigte den Dieb noch bis auf den Flur, verlor  ihn dort jedoch aus den Augen.  Insgesamt erbeutete der Täter rund 1.500,-- US-$, etwa 650,--  sowie  verschiedene Kreditkarten. Die Ermittlungen dauern an.(Manfred  Füllhardt/-82116)     030112 - 50 Frankfurt-Nordend: Festnahme nach Einbruch in Gemeindezentrum.    Am Samstag, den 11. Januar 2003, gegen 00.15 Uhr wurde der Polizei mitgeteilt, daß in eine Kindertagesstätte in der Eschersheimer Landstraße eingebrochen worden sei. Möglicherweise solle sich der Täter noch in dem Objekt befinden. Die eingesetzten Polizeibeamten umstellten daraufhin die Kindertagesstätte und durchsuchten diese. Der Täter hatte eine Fensterscheibe eingeschlagen und sich dabei offensichtlich verletzt. Er konnte in dem Gebäude jedoch nicht mehr angetroffen werden. Noch während der Tatortarbeiten ging ein weiterer Hinweis ein. Diesmal wurde der Einbruch in ein Gemeindezentrum in der Fürstenbergerstraße gemeldet. Auch hier wurde eine Scheibe eingeschlagen und in das Objekt eingestiegen.    Dem mitgeführten Schäferhund gelang es, den Beschuldigten in dem Gemeindezentrum aufzuspüren. Bei ihm handelt es sich um einen 24jährigen Wohnsitzlosen.Zur Erstversorgung seiner Verletzung wurde ein Rettungswagen  angefordert. Später wurde in einem Krankenhaus eine Blutentnahme  durchgeführt. Bislang konnte nicht festgestellt werden, ob an den  Tatorten Dinge entwendet wurden. Der Festgenommene war erst im November letzten Jahres aus der Haft  (wegen Einbruchsdiebstählen) entlassen worden. Es wird zu klären  sein, ob der Beschuldigte in dieser Zeit in weitere Objekte  eingebrochen ist. Die Ermittlungen dauern an.(Manfred  Füllhardt/-82116)     030112 - 51 Frankfurt-Nordend: Raub in Sonnenstudio.    Ein bislang unbekannter Täter betrat am Samstag, den 11. Januar 2003, gegen 20.20 Uhr ein Sonnenstudio in der Berger Straße. Mit dem Worten: ""Hier du Schlampe, Geld her"", zog er aus der rechten Jackentasche eine Schußwaffe und bedrohte damit die 26jährige Angestellte. Schließlich hielt er ihr die Waffe an den Kopf und forderte sie zum Öffnen der Kasse auf. Rund 520,--  entnahm der Täter der Kasse und flüchtete damit in Richtung der Höhenstraße.Beschrieben wird der Unbekannte als etwa 22-23 Jahre alt und ca. 175  cm groß. Er war schlank und maskiert mit einer Sturmhaube. Bekleidet  mit einer schwarzen Bomberjacke, einer schwarzen Jogginghose und  schwarzen Wollhandschuhen. (Manfred Füllhardt/-82116)     030112 - 52 Frankfurt - Nieder-Erlenbach: Taxifahrer beraubt.    Ein 57jähriger Taxifahrer wurde am Sonntag, den 12. Januar 2003, gegen 01.05 Uhr durch seine Zentrale in die Straße Alt-Erlenbach bestellt, um dort einen Fahrgast aufzunehmen. Dort angekommen öffneten zwei unbekannte Personen die Beifahrertür und schossen zwei Mal mit einer Gaspistole CS-Gas ins Wageninnere. Der Taxifahrer ließ sich daraufhin sofort aus seinem Wagen fallen. Die Täter setzten sich in das Fahrzeug und entfernten sich damit in Richtung Bad Homburg.    Der Wagen, ein Audi A6, konnte im Rahmen der Fahndung nur rund 500 Meter entfernt vom Tatort leer aufgefunden werden. Die Täter hatten die im Auto befindliche schwarze Kellnergeldbörse und eine rote Ledergeldbörse entwendet. Insgesamt befand sich darin ein Bargeldbetrag in Höhe von etwa 400,-- .Dem Geschädigten war es nicht möglich, die Täter, die mit dunklen  Strickmützen mit Sehschlitzen maskiert waren, näher zu  beschreiben.(Manfred Füllhardt/-82116)     030112 - 53 Frankfurt-Bockenheim: Raub einer Handtasche.    Nach dem Besuch einer Discothek war eine 27jährige Frankfurterin am Sonntag, den 12. Januar 2003, gegen 05.40 Uhr auf dem Nachhauseweg.    In der B-Ebene der U-Bahnstation ""Leipziger Straße"" erhielt sie von hinten einen Schlag auf den Kopf. Die Frau ging daraufhin zu Boden und ihr wurde noch mehrmals mit der Faust ins Gesicht geschlagen. Trotzdem hielt sie den Riemen ihrer Umhängetasche so lange fest, bis er riß. Mit der Tasche flüchtete der Täter in unbekannter Richtung. Im Zuge der Fahndung konnte die Stoffumhängetasche leer auf der Fahrbahn der Werrastraße aufgefunden werden. Die Geschädigte wurde erheblich am Kopf und im Gesicht verletzt. Sie wurde in ein Krankenhaus verbracht, wo sie ambulant behandelt wurde. Neben etwas Münzgeld befand sich noch der Personalausweis der Geschädigten und ihr Mobiltelefon der Marke Alcatel in der Tasche.Der Täter wird beschrieben als etwa 33 Jahre alt und ca. 180 cm groß.  Er hatte schwarze Haare, einen leichten Bart und trug eine dunkle  Jacke.(Manfred Füllhardt/-82116)     ";2003-01-12 12:43:00;POL-F: 030112 Pressemitteilung Polizeipräsidium Frankfurt am Main, Pressestelle;"https://www.presseportal.de/blaulicht/pm/4970/411303
";False;2003
