News;Timestamp;Ueberschrift;Link;Old;Year
 Nachmittagsmeldung zum Polizeibericht vom 19.01.2001 ;2001-01-19 17:19:00;POL-F: 010119 Nachmittagsmeldung zum Polizeibericht vom 19.01.2001, Polizeipräsidium Frankfurt am Main, Pressestelle;"https://www.presseportal.de/blaulicht/pm/4970/212657
";False;2001
 Frankfurt-Sindlingen: Tötungsdelikt     Heute gegen 12.10 Uhr rief ein 54jähriger Frankfurter in einem Lokal in der Innenstadt eine ihm bekannte Bedienung an.     Ihr gegenüber äußerte er, seine Freundin getötet zu haben und nun Suizid begehen zu wollen.    Vom Lokal aus wurde umgehend über Notruf die Polizei verständigt. Die Beamten fuhren anschließend zur Wohnung des Mannes im Gallusviertel. Der 54jährige lag betäubt im Wohnzimmer, eine Pistole konnte sichergestellt werden. Er mußte schnellstens zur ärztlichen Behandlung in ein Krankenhaus verbracht werden.    Bei der Durchsicht vorhandener Kriminalakten, einem Fall von Körperverletzung, stieß die Polizei auf die Anschrift der mutmaßlichen Freundin in der Edenkobener Straße.    Bei der sofort durchgeführten Nachschau konnte die 37jährige Frau tatsächlich tot in ihrem Wohnzimmer aufgefunden werden. Die Leiche wies eine Schußverletzung am Kopf auf.    Die Ermittlungen in der Sache dauern an.(Manfred Füllhardt /069-7558015);2001-01-19 17:19:00;POL-F: 010119 Nachmittagsmeldung zum Polizeibericht vom 19.01.2001, Polizeipräsidium Frankfurt am Main, Pressestelle;"https://www.presseportal.de/blaulicht/pm/4970/212657
";False;2001
 Die 72jährige Rentnerin, die in den Mittagsstunden des 09. Januar 2001 in der U-Bahnstation «Am Lindenbaum» Opfer eines brutalen Raubüberfalles wurde, ist tot.     Die Frau erlag in den Abendstunden des vergangenen Freitag in einem Frankfurter Krankenhaus ihren schweren Verletzungen.     Wie berichtet, war die Geschädigte am Tattag gegen 13.35 Uhr in der B-Ebene der U -Bahnstation von einem unbekannten Täter von hinten angegriffen und ihrer beiden Einkaufstaschen mit wertlosem Inhalt beraubt worden. Bei diesem Angriff stürzte die Frau so unglücklich auf die Treppe, daß sie sich schwere Kopfverletzungen zuzog, an deren Folgen sie letztendlich verstarb. Eine abschließende Feststellung der Todesursache soll jedoch eine noch durchzuführende Obduktion des Leichnams ergeben.    Aufgrund der Angaben eines Zeugen, der kurz vor der Tat in unmittelbarer Nähe der Treppe, auf der die Raubstraftat verübt wurde, einen verdächtig wirkenden jungen Mann beobachtete, wurde ein Phantombild gefertigt, um dessen Veröffentlichung die Medien gebeten werden.    Wie berichtet, wurden im Rahmen einer größeren Absuche die geraubten Taschen am 10.01.2001 auf einem Außentreppenabgang auf dem Gelände der Ziehenschule aufgefunden. Aufgrund der Gesamtumstände gehen die Ermittler derzeit davon aus, daß der Täter aus Eschersheim oder einem der angrenzenden Stadtteile stammt. Hier nochmals die Personenbeschreibung:     17 bis 20 Jahre alt, südländisches Aussehen, sehr schlank, hatte kurze, dunkle Haare und trug eine dunkelgrüne, parkaähnliche Jacke.    Für die Ermittlung und Ergreifung des Täters wurde vom Polizeipräsidium Frankfurt am Main eine Belohnung in Höhe von 5.000,-- DM ausgesetzt.    Hinweise erbittet die Polizei unter Telefon 069/755-5148 oder 755-5050 (Kriminaldauerdienst) sowie an jede andere Polizeidienststelle.Bilder können abgerufen werden unter  http://www.newsaktuell.de/polizeipresse/index.html E-Mail-Adressaten bitte als Kennwort eigene E-Mail-Adresse ,     Ots-Benutzer bitte als Kennwort polizei_frankfurt@newsaktuell.deeingeben.  (Karlheinz Wagner/-8014);2001-01-15 12:50:00;POL-F: 010115 - 0065 Eschersheim: 72jähriges Raubopfer verstarb im Krankenhaus - Polizeipräsidium Frankfurt setzt Belohnung aus (Teil 2 von 2 mit Lichtbild);"https://www.presseportal.de/blaulicht/pm/4970/210842
";False;2001
 Am Sonntag, dem 14. Januar 2001, gegen 01.50 Uhr fand der Inhaber einer Wohnung im Gerhart-Hauptmann-Ring seinen 25jährigen Mitbewohner leblos im Badezimmer auf.     Der 25jährige wohnte seit etwa einer Woche bei dem 31jährigen Wohnungsinhaber. Dieser war in der Nacht wach geworden, als er hörte, wie sich der 25jährige im Bad erbrach. Die Badezimmertür war von innen verschlossen. Als er auf sein Rufen keine Antwort mehr erhielt, verschaffte er sich mit einem Schraubenzieher Einlaß und fand den 25jährigen in der mit Wasser gefüllten Badewanne liegend auf. Er zog ihn heraus und verständigte sofort einen Notarzt, der nur noch den Tod feststellen konnte.     Im Kulturbeutel des Verstorbenen wurden eine benutzte Einwegspritze und ein Löffel mit Anhaftungen gefunden. In der rechten Armbeuge befand sich eine frische Einstichstelle. Der Tote ist bislang nicht als Drogenabhängiger registriert. (Manfred Füllhardt /-8015);2001-01-15 12:44:00;POL-F: 010115 - 0064 Niederursel: 2. Drogenopfer des Jahres 2001 (Teil 1 von 2);"https://www.presseportal.de/blaulicht/pm/4970/210840
";False;2001
 Hinweis:    Dieser Pressemeldung ist zur Verdeutlichung des Zuständigkeitsbereiches der Polizeiautobahnstation Frankfurt am Main, eine Karte beigefügt, die über «News aktuell» abgerufen werden kann. (Jürgen Linker/-8044).Bilder können abgerufen werden unter  http://www.newsaktuell.de/polizeipresse/index.html E-Mail-Adressaten bitte als Kennwort eigene E-Mail-Adresse ,     Ots-Benutzer bitte als Kennwort polizei_frankfurt@newsaktuell.deeingeben. ;2001-01-10 14:19:00;POL-F: 010110 Pressemitteilungen, Teil 4, Foto 2 zu Bericht 0043;"https://www.presseportal.de/blaulicht/pm/4970/209658
";False;2001
 Unachtsamkeit dürfte heute morgen die Ursache für einen schweren Verkehrsunfall gewesen sein, bei dem ein Taxifahrer eine an der Kreuzung haltende Radfahrerin schwer verletzte.     Die 33-jährige Offenbacherin wartete auf ihrem Rad sitzend vor der rot zeigenden Ampelanlage an der Kreuzung Ostbahnhofstraße Ecke Hanauer Landstraße. Als die Ampel auf grün umsprang und sie ihre Fahrt fortsetzten wollte, kam von hinten ein 59-jähriger Frankfurter Taxifahrer angefahren und erfaßte sie mit der rechten Seite seines Fahrzeuges. Dadurch wurde die Offenbacherin über die Motorhaube gegen die Windschutzscheibe geschleudert und über das Fahrzeugdach abgeladen.     Mit einem angeforderten Notarztwagen wurde die Frau mit einer Kopfplatzwunde und möglicherweise inneren Verletzungen in das Unfallkrankenhaus transportiert. Über ihren Gesundheitszustand ist weiter nichts bekannt. (Jürgen Linker /-8012).    ;2001-01-07 11:43:00;POL-F: 010107 - 0029 Ostbahnhof: Radfahrerin schwer verletzt (Teil 7 von 7);"https://www.presseportal.de/blaulicht/pm/4970/208591
";False;2001
 Gegen 03.15 Uhr kam es heute morgen auf der Hanauer Landstraße zu einem Verkehrsunfall, bei dem eine 33-jährige Frau aus dem Stadtteil Sachsenhausen schwer verletzt wurde. Lebensgefahr besteht.     Nach den bisherigen polizeilichen Ermittlungen und den Zeugenangaben, befuhr die Unfallfahrerin in ihrem Ford Puma die Hanauer Landstraße in Richtung Fechenheim, als sie von der zweispurigen Fahrbahn aus bisher ungeklärter Ursache in Höhe der Holzmannstraße nach rechts abkam und dort gegen einen Stahlmast der ehemaligen Straßenbahnoberleitung prallte. Durch die Wucht des Aufpralls wurde die alleine im Fahrzeug befindliche Fahrerin so schwer verletzt, dass sie durch die Feuerwehr aus dem Wrack geborgen werden mußte. Mit einer Schädelfraktur und sonstigen schweren Knochenbrüchen am ganzen Körper sowie inneren Blutungen, wurde sie ins Krankenhaus Höchst eingeliefert.     Zur Klärung der Unfallursache wurde bei der 33-Jährigen eine Blutentnahme angeordnet, ihr Führerschein und ihr Pkw vorläufig sichergestellt. An dem Fahrzeug entstand ein Sachschaden von rund 15.000 DM. (Jürgen Linker /-8012).;2001-01-07 11:42:00;POL-F: 010107 - 0028 Ostend: Schwerer Verkehrsunfall (Teil 6 von 7);"https://www.presseportal.de/blaulicht/pm/4970/208590
";False;2001
 Nach einem Diskothekenbesuch ging heute morgen gegen 05.00 Uhr eine 23-jährige junge Frau aus Langen mit ihrer 21-jährigen Freundin aus Dreieich durch die Liebfrauenstraße, da sich am Domplatz ihr geparktes Fahrzeug befand. Völlig unerwartet kam plötzlich von hinten ein dunkel gekleideter Mann auf seinem Fahrrad an und entriss ihr die auf der linken Schulter getragene Damenhandtasche mit einem geringen Bargeldbetrag und den persönlichen Papieren.     Etwa 45 Minuten später wurde die erbeutete Tasche in der Elbestraße aufgefunden. Es fehlte nur das Bargeld in Höhe von etwa 50 DM.     Weitere Hinweise auf den Täter liegen nicht vor. (Jürgen Linker /-8044).;2001-01-07 11:41:00;POL-F: 010107 - 0027 Innenstadt: Radelnder Straßenräuber erbeutete Damenhandtasche (Teil 5 von 7);"https://www.presseportal.de/blaulicht/pm/4970/208589
";False;2001
 Heute morgen gegen 03.15 Uhr, wurde ein 34-jähriger Mann im Bereich der Busdurchfahrt unter dem Nordwestzentrum von einem unbekannten Täter überfallen und seiner Lederjacke beraubt. Nach der Tat verschwand er in einer Gruppe von Jugendlichen.     Der Überfallene war von einer Veranstaltung im Zentrum gekommen und wollte nun seinen Nachhauseweg antreten, als er auf den Täter traf. Dieser verlangte sofort die vom Geschädigten getragene Lederjacke. Nachdem der Angesprochene dies abgelehnt hatte, wurde er durch den Täter von hinten erfaßt und zu Boden geworfen. Anschließend erhielt er verschiedene Tritte ins Gesicht. Danach wurde ihm die Jacke ausgezogen und der Räuber entfernte sich mit seiner Beute. Er verschwand in einer Gruppe von mehreren Jugendlichen, die sich in einer Entfernung von etwa 15 Metern vom Tatort aufgehalten hatten.     Nachdem der Verletzte wieder aufstehen konnte, suchte er sofort das 14. Polizeirevier auf. Jedoch hatte sich die Gruppe mit dem Täter bereits unerkannt entfernt, so dass die Fahndung erfolglos verlief.     Auf Grund der Erlittenen Gesichtsverletzungen mußte der Überfallene mit einem Rettungswagen ins nächste Krankenhaus transportiert und ärztlich versorgt werden.     Der stämmige Täter soll etwa Mitte 30 gewesen sein, hatte einen dünnen Oberlippenbart und eine Narbe an der rechten Strinseite. Er war dunkel gekleidet. (Jürgen Linker /-8044).;2001-01-07 11:40:00;POL-F: 010107 - 0026 Nordwestzentrum: Raub einer Lederjacke (Teil 4 von 7);"https://www.presseportal.de/blaulicht/pm/4970/208588
";False;2001
 Am Samstag nachmittag, kurz nach Ladenschluss, versuchte ein Räuber die Einnahmen eines Lebensmittelmaktes im Stadtteil Heddernheim zu rauben. Aufgrund unvorhergesehener Umstände gelang ihm dies jedoch nicht, so dass er ohne Beute flüchtete.     Der etwa 20 bis 25 Jahre alte Täter hielt sich noch nach Ladenschluss gegen 16.00 Uhr im Markt in der Hessestraße auf und gab vor, einige Waren in seinem Einkaufskorb bezahlen zu wollen. Nachdem er die Teile auf das Laufband gelegt hatte, bedrohte er plötzlich die hinter der Kasse sitzende 38-jährige Verkäuferin mit einer schwarzen Pistole und verlangte die Herausgabe des vorhandenen Bargeldes. Vermutlich auf Grund der Aufregung gelang es der Bedrohten nicht die Kassenschublade zu öffnen. Nun wandte sich der Räuber der nächsten Kassiererin (19) zu. Als auch sie nicht sofort die Kasse öffnen konnte und in diesem Moment der Marktleiter den Raum betrat, flüchte der Unbekannte aus dem Geschäft in Richtung der Nidda.     Der Täter trug zum Tatzeitpunkt eine schwarze Daunenjacke, eine schwarze Hose und eine schwarze Wollmütze, die er tief ins Gesicht gezogen hatte. Eine eingeleitete polizeiliche Fahndung verlief bisher ohne Erfolg. (Jürgen Linker /-8044).;2001-01-07 11:39:00;POL-F: 010107 - 0025 Heddernheim: Versuchter Raub in Lebensmittelmarkt (Teil 3 von 7);"https://www.presseportal.de/blaulicht/pm/4970/208587
";False;2001
 Am frühen Nachmittag des 6.1. wurde der Feuerwehr ein Wohnungsbrand im vierten Stock eines Mehrfamilienhauses im westlichen Teil des Stadtteils Nordend, in der Wolfsgangstraße gemeldet. Hier war offensichtlich ein Wäschetrockner auf Grund eines technischen Defekts in Brand geraten. Ein Löschversuch durch den 52-jährigen Wohnungsmieter war erfolglos. Erst der herbeigerufenen Feuerwehr gelang die Niederschlagung der Flammen.     Alle Bewohner des Hauses verließen vorsorglich das Gebäude. Verletzt wurde niemand.     Durch die starke Hitzeentwicklung, Rauchgase und Ruß entstand im ausgebrannten Bad und den angrenzenden Räumlichkeiten ein Schaden von rund 100.000 D-Mark. (Jürgen Linker /-8044) .;2001-01-07 11:38:00;POL-F: 010107 - 0024 Nordend: Wohnungsbrand (Teil 2 von 7);"https://www.presseportal.de/blaulicht/pm/4970/208586
";False;2001
 Bereits am vergangenen Freitag, dem 05.01. dieses Jahres, raubte ein bisher unbekannter Täter in einem Juweliergeschäft verschiedene Schmuckstücke im Wert von rund 12.000 DM. Trotz Gegenwehr der Verkäuferin gelang ihm die Flucht.     Gegen 18.55 Uhr betrat ein etwa 20 - 30 jähriger, schlanker Mann das Geschäft in der Goethestraße und ging gezielt auf eine Glasvitrine zu. Hier drückte er sofort eine Scheibe auf, so dass das Schloss entriegelte und er aus der Vitrine 12 Ohrstecker aus Gold und Platin, besetzt mit Edelsteinen, sowie eine Kette entwenden konnte. Bevor die anwesende 29-jährige Verkäuferin dies verhindern konnte, stieß er diese derart heftig zur Seite, dass sie zu Boden stürzte und sich dabei leicht verletzte. Nach Angaben der Geschädigten könnte es sich bei dem Täter um einen Osteuropäer handeln, der zum Tatzeitpunkt mit Bluejeans und einer dunklen Jacke bekleidet war. Auf dem Kopf hatte er außerdem noch eine dunkle Mütze. (Jürgen Linker /-8044).;2001-01-07 11:37:00;POL-F: 010107 - 0023 Innenstadt: Raub in Juweliergeschäft (Teil 1 von 7);"https://www.presseportal.de/blaulicht/pm/4970/208583
";False;2001
 Die Polizeipressestelle wünscht im neuen Jahr alles Gute!;2001-01-01 12:19:00;POL-F: Polizeipressebericht vom 01. Januar 2001;"https://www.presseportal.de/blaulicht/pm/4970/207181
";False;2001
 Griesheim: Schüsse auf Pkw    Am 31.12.2000, gegen 16.55 Uhr zeigte ein 20-jähriger Mann aus Frankfurt an, daß er beim befahren der Autogenstraße, kurz vor der Jungmannstraße durch Unbekannte beschossen wurde. Der 20-jährige war mit seinem Pkw BMW unterwegs und hatte noch zwei Mitfahrer im Alter von 18 und 20 Jahren im Auto. Sein Fahrzeug wurde im Bereich des hinteren Holmen und des Kofferraumes getroffen. Die Projektile durchschlugen das Blech des Fahrzeuges. Verletzt wurde niemand. Projektile konnte bisher nicht gefunden werden. Schußgeräusche dürften in dem ständigen Silvesterknallen untergegangen sein. Die Fahrzeuginsassen können sich keinen Reim auf die abgegebenen Schüsse machen. Woher die Schüsse kamen, bedarf noch weiterer Ermittlungen.     Zeugen die irgendwelche Beobachtungen zur angegebenen Zeit und an dem beschriebenen Ort gemacht haben werden gebeten, sich mit der Polizei in Frankfurt unter den Tel.-Nr. 069-755 5050 oder 755 5110 in Verbindung zu setzen. (Franz Winkler);2001-01-01 12:19:00;POL-F: Polizeipressebericht vom 01. Januar 2001;"https://www.presseportal.de/blaulicht/pm/4970/207181
";False;2001
  Innenstadt: Banküberfall    Am 29.12.2000, gegen 15.15 Uhr betrat ein etwa 20-jähriger Mann die Geschäftsräume der Filiale der Frankfurter Volksbank in der Börsenstraße und reihte sich unter die wartenden Kunden. Als er dann von der 51-jährigen Kassiererin angesprochen wurde zog er eine kurze schwarze Schußwaffe und forderte die Herausgabe von Bargeld in großen Scheinen. Die Kassiererin mußte nun Geld in eine mitgebrachte «Kaufhoftüte» stecken, womit der Täter in unbekannte Richtung aus der Bank flüchtete. Erbeutet wurden annähernd 20.000,-DM Bargeld.     Der Räuber wird als etwa 20 Jahre alt, ca. 175 cm groß und schmal beschrieben. Er hatte kurze blonde Haare und trug bei der Tat einen hellen Strickpullover. Er war nicht maskiert.     Hinweise auf diese Person bitte an die Polizei unter der Tel.-Nr. 069-755 5050 oder 069/755 5120. (Franz Winkler) ;2001-01-01 12:19:00;POL-F: Polizeipressebericht vom 01. Januar 2001;"https://www.presseportal.de/blaulicht/pm/4970/207181
";False;2001
  Fechenheim: Dachstuhlbrand    Am 01.01.2001, gegen 00.35 Uhr meldeten Zeugen den Brand eines Dachstuhls in der Wächtersbacher Straße 12a. Während der Löscharbeiten waren Evakuierungsmaßnahmen erforderlich. Zwei Personen wurden vorsorglich in Krankenhäuser eingeliefert. Weitere Personen wurden nicht verletzt. Der Sachschaden wird auf etwa 250.000,-DM geschätzt. Die Brandursache ist noch ungeklärt. (Franz Winkler) ;2001-01-01 12:19:00;POL-F: Polizeipressebericht vom 01. Januar 2001;"https://www.presseportal.de/blaulicht/pm/4970/207181
";False;2001
  Gutleutviertel: Wohnungsbrand    Ein abgefeuerter Feuerwerkskörper setzte im 5. Stock auf dem Balkon eines Hauses in der Rottweiler Straße gelagertes Material in Brand. Durch die Hitzeentwicklung zerbrach die Scheibe zum Wohnzimmer und setzte die Inneneinrichtung der Wohnung in Brand. Das Feuer wurde durch die Feuerwehr gelöscht. Personen wurden nicht verletzt. Der Sachschaden wird auf etwa 250.000,-DM geschätzt. (Franz Winkler) ;2001-01-01 12:19:00;POL-F: Polizeipressebericht vom 01. Januar 2001;"https://www.presseportal.de/blaulicht/pm/4970/207181
";False;2001
 Heddernheim: Raub auf Lebensmittelmarkt    Am 29.12.2000, gegen 17.20 Uhr kamen zwei Männer in einen Lebensmittelmarkt in der Bernadottestraße und kauften beide eine Dose Cola. Nachdem die Kassiererin die Kasse geöffnet hatte wurde sie von den beiden «Kunden» mit Schußwaffen bedroht und aufgefordert: «Rück´ die Kohle raus». Anschließend griffen sie in die Kasse und entnahmen einen Bargeldbetrag von etwa 1800,-DM. Sie flüchteten nun in Richtung der Straße am Stockborn. Eine sofort eingeleitete Fahndung verlief bisher ohne Erfolg. Die beiden Beschuldigten werden wie folgt beschrieben:     1. Mann, vermutlich Deutscher, ca. 175 cm groß, 25-30 Jahre alt, leicht gebräunte Haut, Glatze oder sehr wenig Kopfhaare, Bewaffnet mit einer Pistole mit silberfarbenen Lauf.     2. Mann, vermutlich Südländer, ca.175 groß, 25-30 Jahre alt, schmalgeschnittener Kinnbart. Er trug eine schwarze Wollmütze und war ebenfalls mit einer Pistole mit silberfarbenen Lauf bewaffnet.    Hinweise bitte an die Polizei in Frankfurt unter den Tel.-Nr. 069/755 5120 oder 755 5050. (Franz Winkler);2001-01-01 12:19:00;POL-F: Polizeipressebericht vom 01. Januar 2001;"https://www.presseportal.de/blaulicht/pm/4970/207181
";False;2001
